CalendarYear;YearMonthNumber;QuarterLabel;MonthYear;TerritoryGroup;Country;Region;ProductCategory;ProductSubcategory;IncomeGroup;AgeGroup;Gender;Occupation;HouseOwnerFlag;Revenue;Profit;UnitsSold;SalesOrderNumber;CustomerKey
2012;201206;Q2;Jun 2012;North America;United States;Northeast;Bikes;Road Bikes;Low Income;55+;Female;Professional;1;3104.23;1395.10;1;SO000679;11758
2012;201206;Q2;Jun 2012;Europe;France;France;Bikes;Mountain Bikes;Middle Income;46-55;Male;Management;0;1887.71;724.23;1;SO000680;11083
2012;201206;Q2;Jun 2012;Pacific;Australia;Australia;Components;Handlebars;High Income;46-55;Female;Professional;1;322.95;106.49;1;SO000681;11822
2012;201206;Q2;Jun 2012;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;36-45;Female;Manual;1;8149.08;3570.86;3;SO000682;11665
2012;201206;Q2;Jun 2012;North America;United States;Southeast;Bikes;Road Bikes;Low Income;46-55;Male;Clerical;0;2643.33;1091.74;1;SO000683;11138
2012;201206;Q2;Jun 2012;North America;United States;Southeast;Bikes;Mountain Bikes;Low Income;46-55;Male;Clerical;0;2364.47;887.48;1;SO000683;11138
2012;201206;Q2;Jun 2012;North America;United States;Southeast;Accessories;Bottles and Cages;Low Income;46-55;Male;Clerical;0;6.62;3.94;1;SO000683;11138
2012;201206;Q2;Jun 2012;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;36-45;Female;Skilled Manual;0;1199.31;497.82;1;SO000684;11291
2012;201206;Q2;Jun 2012;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Middle Income;55+;Female;Manual;1;2867.25;1245.16;3;SO000685;11129
2012;201206;Q2;Jun 2012;North America;United States;Southeast;Bikes;Road Bikes;High Income;36-45;Male;Management;1;1028.43;426.60;1;SO000686;11150
2012;201206;Q2;Jun 2012;Europe;United Kingdom;United Kingdom;Clothing;Gloves;Middle Income;55+;Female;Manual;0;235.05;97.99;3;SO000687;11386
2012;201206;Q2;Jun 2012;Europe;United Kingdom;United Kingdom;Clothing;Caps;Middle Income;55+;Female;Manual;0;75.23;31.21;1;SO000687;11386
2012;201206;Q2;Jun 2012;Europe;Germany;Germany;Bikes;Mountain Bikes;Low Income;55+;Female;Skilled Manual;1;1201.22;516.30;1;SO000688;11571
2012;201206;Q2;Jun 2012;North America;United States;Southwest;Clothing;Jerseys;Middle Income;18-25;Female;Skilled Manual;0;22.35;8.54;1;SO000689;11010
2012;201206;Q2;Jun 2012;North America;United States;Southwest;Bikes;Mountain Bikes;Middle Income;18-25;Female;Skilled Manual;0;8015.82;3141.67;3;SO000689;11010
2012;201206;Q2;Jun 2012;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;18-25;Female;Skilled Manual;0;6233.84;2769.11;2;SO000689;11010
2012;201206;Q2;Jun 2012;North America;Canada;Canada;Clothing;Gloves;Low Income;55+;Male;Professional;1;64.76;27.72;2;SO000690;11622
2012;201206;Q2;Jun 2012;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;55+;Male;Skilled Manual;0;2764.87;1096.58;1;SO000691;11084
2012;201206;Q2;Jun 2012;Pacific;Australia;Australia;Accessories;Tires and Tubes;Low Income;55+;Male;Skilled Manual;0;48.92;32.23;2;SO000691;11084
2012;201206;Q2;Jun 2012;Europe;France;France;Bikes;Road Bikes;High Income;46-55;Male;Professional;0;1183.24;442.01;1;SO000692;11739
2012;201206;Q2;Jun 2012;Europe;France;France;Accessories;Helmets;High Income;46-55;Male;Professional;0;101.84;66.73;1;SO000692;11739
2012;201206;Q2;Jun 2012;North America;United States;Southwest;Clothing;Gloves;Low Income;46-55;Male;Manual;1;66.00;26.88;2;SO000693;11318
2012;201206;Q2;Jun 2012;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;Low Income;46-55;Male;Management;1;179.76;108.73;2;SO000694;11020
2012;201206;Q2;Jun 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;46-55;Male;Management;1;1093.19;432.08;1;SO000694;11020
2012;201206;Q2;Jun 2012;Europe;Germany;Germany;Bikes;Road Bikes;High Income;36-45;Female;Skilled Manual;1;2862.64;1178.96;1;SO000695;11231
2012;201206;Q2;Jun 2012;North America;Canada;Canada;Bikes;Road Bikes;Low Income;55+;Female;Management;0;5859.12;2265.11;2;SO000696;11849
2012;201206;Q2;Jun 2012;North America;Canada;Canada;Accessories;Tires and Tubes;Low Income;55+;Female;Management;0;93.94;56.43;1;SO000696;11849
2012;201206;Q2;Jun 2012;North America;Canada;Canada;Bikes;Mountain Bikes;Low Income;55+;Female;Management;0;6443.04;2709.23;3;SO000696;11849
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Clothing;Jerseys;Middle Income;55+;Male;Skilled Manual;0;53.28;20.62;1;SO000697;11478
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Clothing;Gloves;Middle Income;55+;Male;Skilled Manual;0;124.32;49.40;3;SO000697;11478
2012;201207;Q3;Jul 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;High Income;46-55;Female;Clerical;1;2051.16;824.76;1;SO000698;11190
2012;201207;Q3;Jul 2012;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;High Income;46-55;Female;Clerical;1;6444.84;2645.97;2;SO000698;11190
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Clothing;Gloves;High Income;46-55;Male;Management;0;179.28;66.54;3;SO000699;11431
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Accessories;Helmets;High Income;46-55;Male;Management;0;121.71;78.05;3;SO000699;11431
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Clothing;Caps;High Income;46-55;Male;Management;0;52.24;21.56;1;SO000699;11431
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;36-45;Male;Clerical;0;3495.84;1426.96;2;SO000700;11205
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;36-45;Male;Clerical;0;1803.33;697.89;1;SO000700;11205
2012;201207;Q3;Jul 2012;North America;Canada;Canada;Components;Saddles;Middle Income;55+;Male;Clerical;0;906.18;331.28;2;SO000701;11483
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;46-55;Male;Management;0;704.46;294.42;1;SO000702;11747
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Bikes;Mountain Bikes;Middle Income;46-55;Male;Management;0;1086.62;418.39;1;SO000702;11747
2012;201207;Q3;Jul 2012;North America;United States;Northwest;Accessories;Helmets;Middle Income;55+;Female;Management;1;114.83;68.25;1;SO000703;11216
2012;201207;Q3;Jul 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;26-35;Male;Clerical;0;1973.14;806.80;1;SO000704;11407
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Clothing;Shorts;Middle Income;36-45;Male;Manual;1;176.04;64.95;2;SO000705;11686
2012;201207;Q3;Jul 2012;Europe;France;France;Clothing;Caps;High Income;26-35;Male;Skilled Manual;1;52.53;19.08;1;SO000706;11183
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;46-55;Female;Skilled Manual;1;1200.44;478.44;1;SO000707;11888
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;46-55;Female;Professional;1;1105.00;452.47;1;SO000708;11017
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;36-45;Female;Professional;0;7457.64;3285.56;3;SO000709;11281
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Components;Handlebars;Middle Income;55+;Female;Clerical;1;763.28;233.83;2;SO000710;11391
2012;201207;Q3;Jul 2012;Europe;France;France;Bikes;Road Bikes;Middle Income;55+;Male;Professional;1;2628.82;1011.72;1;SO000711;11443
2012;201207;Q3;Jul 2012;North America;Canada;Canada;Clothing;Gloves;High Income;55+;Female;Professional;1;52.37;22.16;1;SO000712;11513
2012;201207;Q3;Jul 2012;North America;United States;Northeast;Accessories;Tires and Tubes;Low Income;55+;Male;Professional;1;73.45;45.78;1;SO000713;11650
2012;201207;Q3;Jul 2012;North America;United States;Northeast;Bikes;Road Bikes;Low Income;55+;Male;Professional;1;1653.67;657.68;1;SO000713;11650
2012;201207;Q3;Jul 2012;North America;United States;Southeast;Clothing;Jerseys;Low Income;55+;Female;Skilled Manual;1;59.29;22.98;1;SO000714;11455
2012;201207;Q3;Jul 2012;Europe;United Kingdom;United Kingdom;Accessories;Tires and Tubes;Middle Income;55+;Female;Clerical;0;52.77;33.84;1;SO000715;11212
2012;201207;Q3;Jul 2012;Europe;France;France;Bikes;Mountain Bikes;High Income;46-55;Male;Clerical;0;1200.14;459.33;1;SO000716;11769
2012;201207;Q3;Jul 2012;Europe;France;France;Bikes;Mountain Bikes;Middle Income;46-55;Male;Clerical;1;2623.16;1103.43;1;SO000717;11796
2012;201207;Q3;Jul 2012;North America;United States;Central;Components;Wheels;Middle Income;36-45;Female;Clerical;1;365.13;117.96;3;SO000718;11651
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;55+;Male;Clerical;1;1327.74;556.03;1;SO000719;11545
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Bikes;Mountain Bikes;Middle Income;55+;Male;Clerical;1;2750.01;1225.51;1;SO000719;11545
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Bikes;Mountain Bikes;Middle Income;55+;Male;Clerical;1;2451.39;1041.23;1;SO000719;11545
2012;201207;Q3;Jul 2012;North America;United States;Central;Clothing;Gloves;High Income;55+;Male;Management;1;69.90;26.28;1;SO000720;11379
2012;201207;Q3;Jul 2012;North America;United States;Northwest;Clothing;Caps;Low Income;46-55;Male;Manual;1;27.78;11.34;1;SO000721;11135
2012;201207;Q3;Jul 2012;North America;United States;Northwest;Bikes;Mountain Bikes;Low Income;46-55;Male;Manual;1;2721.73;1022.25;1;SO000721;11135
2012;201207;Q3;Jul 2012;North America;United States;Northwest;Accessories;Tires and Tubes;Low Income;46-55;Male;Manual;1;312.45;182.98;3;SO000721;11135
2012;201207;Q3;Jul 2012;Europe;France;France;Bikes;Road Bikes;Middle Income;46-55;Male;Clerical;1;5460.84;2037.94;2;SO000722;11427
2012;201207;Q3;Jul 2012;Europe;France;France;Bikes;Road Bikes;Middle Income;46-55;Male;Clerical;1;1932.13;836.60;1;SO000722;11427
2012;201207;Q3;Jul 2012;North America;United States;Southwest;Bikes;Mountain Bikes;High Income;46-55;Male;Management;1;2576.48;973.32;2;SO000723;11106
2012;201207;Q3;Jul 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;High Income;46-55;Male;Skilled Manual;1;2291.05;956.64;1;SO000724;11657
2012;201207;Q3;Jul 2012;North America;United States;Central;Bikes;Road Bikes;Middle Income;36-45;Female;Manual;1;2474.90;1009.82;1;SO000725;11779
2012;201207;Q3;Jul 2012;North America;United States;Central;Bikes;Road Bikes;Middle Income;36-45;Female;Manual;1;2954.56;1123.57;1;SO000725;11779
2012;201207;Q3;Jul 2012;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;36-45;Male;Manual;1;5574.56;2506.82;2;SO000726;11622
2012;201207;Q3;Jul 2012;Pacific;Australia;Australia;Components;Wheels;High Income;55+;Female;Manual;1;523.48;177.31;2;SO000727;11415
2012;201207;Q3;Jul 2012;North America;United States;Northwest;Accessories;Helmets;Middle Income;36-45;Male;Management;1;46.00;28.37;1;SO000728;11388
2012;201207;Q3;Jul 2012;North America;United States;Northwest;Clothing;Jerseys;Middle Income;36-45;Male;Management;1;158.40;66.95;2;SO000728;11388
2012;201207;Q3;Jul 2012;Europe;Germany;Germany;Components;Brakes;Middle Income;26-35;Male;Skilled Manual;0;197.25;68.12;3;SO000729;11536
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Components;Handlebars;Middle Income;55+;Male;Management;1;82.03;25.86;1;SO000730;11262
2012;201208;Q3;Aug 2012;Europe;France;France;Bikes;Mountain Bikes;Middle Income;26-35;Male;Management;1;2474.94;954.62;1;SO000731;11850
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;46-55;Male;Manual;1;2024.54;892.66;2;SO000732;11119
2012;201208;Q3;Aug 2012;North America;Canada;Canada;Bikes;Road Bikes;High Income;36-45;Female;Manual;1;1494.52;630.12;1;SO000733;11796
2012;201208;Q3;Aug 2012;Europe;Germany;Germany;Components;Saddles;Middle Income;55+;Female;Clerical;0;450.95;153.67;1;SO000734;11270
2012;201208;Q3;Aug 2012;Europe;Germany;Germany;Bikes;Mountain Bikes;Middle Income;55+;Female;Clerical;0;1909.64;753.11;1;SO000734;11270
2012;201208;Q3;Aug 2012;Europe;Germany;Germany;Components;Saddles;Middle Income;55+;Female;Clerical;0;356.00;130.23;1;SO000734;11270
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;46-55;Female;Manual;1;2581.28;1021.93;1;SO000735;11198
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Clothing;Shorts;High Income;46-55;Male;Skilled Manual;1;38.40;16.69;1;SO000736;11196
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Clothing;Shorts;High Income;46-55;Male;Skilled Manual;1;43.36;16.84;1;SO000736;11196
2012;201208;Q3;Aug 2012;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;46-55;Female;Professional;1;6859.92;2959.12;2;SO000737;11763
2012;201208;Q3;Aug 2012;Europe;Germany;Germany;Clothing;Shorts;Low Income;55+;Female;Skilled Manual;0;71.73;30.40;1;SO000738;11019
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Components;Saddles;Low Income;36-45;Female;Clerical;1;458.09;155.28;1;SO000739;11632
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;36-45;Female;Clerical;1;866.09;324.34;1;SO000739;11632
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;36-45;Female;Clerical;1;3286.10;1245.05;1;SO000739;11632
2012;201208;Q3;Aug 2012;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;55+;Female;Management;0;1386.63;576.59;1;SO000740;11137
2012;201208;Q3;Aug 2012;North America;Canada;Canada;Bikes;Mountain Bikes;Middle Income;26-35;Male;Skilled Manual;1;2011.31;818.33;1;SO000741;11781
2012;201208;Q3;Aug 2012;North America;Canada;Canada;Bikes;Road Bikes;Middle Income;26-35;Male;Skilled Manual;1;4275.81;1788.53;3;SO000741;11781
2012;201208;Q3;Aug 2012;North America;Canada;Canada;Components;Wheels;Middle Income;26-35;Male;Skilled Manual;1;228.96;75.95;1;SO000741;11781
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Components;Handlebars;High Income;46-55;Male;Manual;1;532.64;184.29;2;SO000742;11498
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Accessories;Helmets;High Income;46-55;Male;Manual;1;117.04;75.19;1;SO000742;11498
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;High Income;46-55;Male;Manual;1;1891.28;839.35;2;SO000742;11498
2012;201208;Q3;Aug 2012;North America;Canada;Canada;Clothing;Gloves;High Income;55+;Female;Skilled Manual;1;25.11;10.34;1;SO000743;11624
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;46-55;Female;Professional;1;3095.61;1290.10;1;SO000744;11347
2012;201208;Q3;Aug 2012;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;36-45;Female;Manual;0;773.43;323.41;1;SO000745;11786
2012;201208;Q3;Aug 2012;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;55+;Female;Skilled Manual;0;1459.02;649.12;1;SO000746;11864
2012;201208;Q3;Aug 2012;North America;United States;Northeast;Bikes;Road Bikes;Middle Income;55+;Female;Skilled Manual;0;3157.39;1406.78;1;SO000746;11864
2012;201208;Q3;Aug 2012;Europe;Germany;Germany;Bikes;Mountain Bikes;Low Income;55+;Male;Clerical;0;4705.22;1787.85;2;SO000747;11126
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;36-45;Female;Manual;1;954.21;391.75;1;SO000748;11179
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;36-45;Female;Manual;1;1979.47;733.55;1;SO000748;11179
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Accessories;Bottles and Cages;Middle Income;55+;Male;Clerical;1;115.89;73.98;1;SO000749;11822
2012;201208;Q3;Aug 2012;North America;United States;Northeast;Bikes;Mountain Bikes;Low Income;18-25;Male;Management;1;5101.34;2039.19;2;SO000750;11331
2012;201208;Q3;Aug 2012;North America;United States;Northeast;Bikes;Mountain Bikes;Low Income;18-25;Male;Management;1;1188.98;489.25;1;SO000750;11331
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;55+;Male;Professional;1;4327.53;1712.34;3;SO000751;11155
2012;201208;Q3;Aug 2012;North America;United States;Northwest;Accessories;Bottles and Cages;High Income;26-35;Male;Clerical;0;6.72;4.38;1;SO000752;11802
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Accessories;Helmets;Low Income;46-55;Female;Manual;1;58.99;38.48;1;SO000753;11094
2012;201208;Q3;Aug 2012;North America;United States;Central;Clothing;Gloves;Middle Income;46-55;Male;Clerical;1;56.03;23.78;1;SO000754;11131
2012;201208;Q3;Aug 2012;North America;United States;Central;Bikes;Road Bikes;Middle Income;46-55;Male;Clerical;1;965.41;388.39;1;SO000754;11131
2012;201208;Q3;Aug 2012;North America;United States;Northeast;Bikes;Road Bikes;Middle Income;55+;Female;Skilled Manual;1;4340.49;1918.33;3;SO000755;11629
2012;201208;Q3;Aug 2012;North America;United States;Northeast;Bikes;Road Bikes;Middle Income;55+;Female;Skilled Manual;1;2322.23;1032.86;1;SO000755;11629
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Clothing;Gloves;Middle Income;55+;Male;Professional;0;42.58;17.28;1;SO000756;11035
2012;201208;Q3;Aug 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;55+;Male;Professional;0;3134.67;1403.27;1;SO000756;11035
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;36-45;Female;Professional;1;3199.08;1248.99;1;SO000757;11415
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Clothing;Caps;Middle Income;36-45;Female;Professional;1;103.88;38.20;2;SO000757;11415
2012;201208;Q3;Aug 2012;Pacific;Australia;Australia;Components;Brakes;Low Income;46-55;Male;Manual;0;367.84;114.07;1;SO000758;11876
2012;201208;Q3;Aug 2012;North America;United States;Southeast;Accessories;Helmets;Middle Income;55+;Male;Clerical;0;90.63;56.38;1;SO000759;11355
2012;201208;Q3;Aug 2012;North America;United States;Central;Components;Wheels;Middle Income;55+;Female;Manual;0;86.06;26.96;1;SO000760;11798
2012;201208;Q3;Aug 2012;North America;United States;Central;Accessories;Bottles and Cages;Middle Income;55+;Female;Manual;0;182.76;108.22;2;SO000760;11798
2012;201209;Q3;Sep 2012;Pacific;Australia;Australia;Components;Saddles;Middle Income;55+;Female;Skilled Manual;1;102.62;38.49;1;SO000761;11624
2012;201209;Q3;Sep 2012;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Skilled Manual;1;5141.48;1988.21;2;SO000761;11624
2012;201209;Q3;Sep 2012;Pacific;Australia;Australia;Accessories;Helmets;Middle Income;55+;Female;Skilled Manual;1;52.19;30.87;1;SO000761;11624
2012;201209;Q3;Sep 2012;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;36-45;Female;Clerical;0;4420.23;1951.14;3;SO000762;11842
2012;201209;Q3;Sep 2012;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;26-35;Female;Skilled Manual;0;2459.93;1002.89;1;SO000763;11126
2012;201209;Q3;Sep 2012;Europe;United Kingdom;United Kingdom;Accessories;Tires and Tubes;Low Income;26-35;Female;Skilled Manual;0;134.48;84.56;2;SO000763;11126
2012;201209;Q3;Sep 2012;North America;United States;Southwest;Bikes;Road Bikes;High Income;55+;Male;Clerical;1;2687.33;1180.38;1;SO000764;11157
2012;201209;Q3;Sep 2012;Europe;United Kingdom;United Kingdom;Components;Saddles;Middle Income;26-35;Female;Management;1;88.39;31.96;1;SO000765;11498
2012;201209;Q3;Sep 2012;Europe;United Kingdom;United Kingdom;Clothing;Shorts;Middle Income;26-35;Female;Management;1;194.46;75.12;3;SO000765;11498
2012;201209;Q3;Sep 2012;Europe;Germany;Germany;Bikes;Road Bikes;Low Income;26-35;Female;Management;1;2886.58;1231.65;1;SO000766;11682
2012;201209;Q3;Sep 2012;North America;Canada;Canada;Clothing;Jerseys;Middle Income;55+;Female;Professional;0;28.22;11.88;1;SO000767;11574
2012;201209;Q3;Sep 2012;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;55+;Male;Skilled Manual;1;1816.34;789.05;1;SO000768;11369
